Tempo,Estação,LAT,LONG,Movimentação,Original_473,Original_269,Zero,Maçã-Verde,Tangerina,Citrus,Açaí-Guaraná,Pêssego,TARGET,row
253,2019-05-05,Higienópolis-Mackenzie,-23.5488,-46.6519,90727,52,52,24,12,33,21,33,26,NORMAL,7685
254,2019-07-27,Tatuapé,-23.5402,-46.5765,69317,76,76,24,38,11,9,43,33,NORMAL,6327
255,2019-08-02,Tatuapé,-23.5402,-46.5765,68615,30,30,49,19,34,40,23,16,NORMAL,6332
256,2019-08-06,Tatuapé,-23.5402,-46.5765,68279,78,78,23,3,16,23,8,43,REABASTECER,6336
257,2018-04-20,Higienópolis-Mackenzie,-23.5488,-46.6519,91133,33,33,53,27,36,23,21,24,NORMAL,7310
258,2018-04-26,Higienópolis-Mackenzie,-23.5488,-46.6519,91194,48,48,10,14,9,43,31,39,NORMAL,7316
259,2019-06-11,Higienópolis-Mackenzie,-23.5488,-46.6519,89923,44,44,30,43,13,15,18,5,REABASTECER,7721
260,2019-06-25,Higienópolis-Mackenzie,-23.5488,-46.6519,93069,77,77,65,5,40,17,43,30,REABASTECER,7735
261,2019-06-28,Higienópolis-Mackenzie,-23.5488,-46.6519,89969,40,40,44,36,29,12,28,22,NORMAL,7738
262,2019-09-15,Tatuapé,-23.5402,-46.5765,70800,70,70,38,7,26,33,16,18,NORMAL,6375
263,2018-05-24,Higienópolis-Mackenzie,-23.5488,-46.6519,93201,33,33,58,9,25,31,6,6,NORMAL,7344
264,2019-10-04,Tatuapé,-23.5402,-46.5765,70373,63,63,25,30,33,27,20,27,NORMAL,6394
265,2019-07-30,Higienópolis-Mackenzie,-23.5488,-46.6519,92635,78,78,65,1,33,8,21,43,NORMAL,7770
266,2019-08-10,Higienópolis-Mackenzie,-23.5488,-46.6519,92957,52,52,65,23,33,18,17,43,NORMAL,7780
267,2018-06-27,Higienópolis-Mackenzie,-23.5488,-46.6519,90813,61,61,28,20,6,5,12,8,NORMAL,7377
268,2018-07-05,Higienópolis-Mackenzie,-23.5488,-46.6519,92998,65,65,38,40,21,26,23,21,NORMAL,7385
269,2019-08-25,Higienópolis-Mackenzie,-23.5488,-46.6519,92392,86,86,27,28,9,15,43,26,NORMAL,7795
270,2018-07-14,Higienópolis-Mackenzie,-23.5488,-46.6519,91346,54,54,47,9,28,35,34,28,NORMAL,7394
271,2018-07-25,Higienópolis-Mackenzie,-23.5488,-46.6519,91642,31,31,39,28,27,13,33,21,NORMAL,7405
272,2019-09-12,Higienópolis-Mackenzie,-23.5488,-46.6519,89597,77,77,21,8,32,8,16,7,REABASTECER,7812
273,2018-08-06,Higienópolis-Mackenzie,-23.5488,-46.6519,89931,86,86,30,37,33,18,31,24,NORMAL,7416
274,2019-09-21,Higienópolis-Mackenzie,-23.5488,-46.6519,90837,86,86,26,30,1,30,28,10,REABASTECER,7821
275,2019-12-05,Tatuapé,-23.5402,-46.5765,69366,63,63,7,35,9,30,35,6,REABASTECER,6455
276,2018-08-16,Higienópolis-Mackenzie,-23.5488,-46.6519,92126,74,74,28,11,38,28,37,27,NORMAL,7426
277,2019-10-07,Higienópolis-Mackenzie,-23.5488,-46.6519,91695,31,31,46,36,30,27,10,38,NORMAL,7837
278,2018-09-09,Higienópolis-Mackenzie,-23.5488,-46.6519,93237,36,36,65,35,32,42,35,19,NORMAL,7449
279,2018-01-30,República,-23.5436,-46.6434,108814,86,86,9,2,9,38,12,9,REABASTECER,6510
280,2019-12-04,Higienópolis-Mackenzie,-23.5488,-46.6519,92781,75,75,47,22,10,26,40,11,NORMAL,7894
281,2018-10-21,Higienópolis-Mackenzie,-23.5488,-46.6519,92190,28,28,22,29,39,19,37,31,NORMAL,7491
282,2018-02-18,República,-23.5436,-46.6434,110331,86,86,21,24,24,26,24,23,NORMAL,6528
283,2019-12-10,Higienópolis-Mackenzie,-23.5488,-46.6519,90295,16,16,65,5,26,6,17,32,REABASTECER,7900
284,2019-12-29,Higienópolis-Mackenzie,-23.5488,-46.6519,91227,14,14,65,31,4,29,23,39,NORMAL,7919
285,2018-11-22,Higienópolis-Mackenzie,-23.5488,-46.6519,89747,86,86,7,20,30,17,36,43,NORMAL,7522
286,2018-03-15,República,-23.5436,-46.6434,108454,53,53,36,22,38,28,5,43,REABASTECER,6555
287,2018-11-24,Higienópolis-Mackenzie,-23.5488,-46.6519,90595,67,67,56,16,24,12,29,39,NORMAL,7524
288,2018-01-21,Faria Lima,-23.5675,-46.6929,54985,67,67,61,29,37,25,8,11,NORMAL,7941
289,2018-12-21,Higienópolis-Mackenzie,-23.5488,-46.6519,90533,75,75,2,11,38,12,43,16,NORMAL,7551
290,2018-02-06,Faria Lima,-23.5675,-46.6929,51648,15,15,14,38,16,28,27,38,NORMAL,7956
291,2018-02-19,Faria Lima,-23.5675,-46.6929,53582,63,63,60,32,7,22,15,31,NORMAL,7969
292,2018-03-02,Faria Lima,-23.5675,-46.6929,53916,10,10,42,27,43,29,9,24,NORMAL,7982
293,2018-03-09,Faria Lima,-23.5675,-46.6929,51147,22,22,58,4,19,12,22,43,REABASTECER,7989
294,2019-01-28,Higienópolis-Mackenzie,-23.5488,-46.6519,91167,55,55,12,9,4,22,24,43,REABASTECER,7588
295,2018-03-16,Faria Lima,-23.5675,-46.6929,51943,30,30,2,23,38,38,40,14,REABASTECER,7996
296,2018-05-26,República,-23.5436,-46.6434,107442,54,54,65,13,18,40,43,17,NORMAL,6626
297,2018-05-27,República,-23.5436,-46.6434,110156,42,42,55,7,16,34,38,12,NORMAL,6627
298,2019-02-07,Higienópolis-Mackenzie,-23.5488,-46.6519,93219,47,47,21,24,3,39,28,5,REABASTECER,7597
299,2018-03-22,Faria Lima,-23.5675,-46.6929,53836,56,56,33,15,16,21,21,27,NORMAL,8002
300,2018-06-01,República,-23.5436,-46.6434,108923,86,86,30,39,43,21,25,43,NORMAL,6631
301,2019-02-17,Higienópolis-Mackenzie,-23.5488,-46.6519,93456,41,41,17,28,9,39,31,14,NORMAL,7607
303,2018-04-10,Faria Lima,-23.5675,-46.6929,51235,55,55,30,43,30,14,33,35,NORMAL,8020
304,2018-07-04,República,-23.5436,-46.6434,109961,18,18,8,40,43,8,20,39,NORMAL,6664
305,2019-03-03,Higienópolis-Mackenzie,-23.5488,-46.6519,90523,63,63,43,16,34,27,5,36,REABASTECER,7623
306,2018-07-05,República,-23.5436,-46.6434,109881,10,10,65,39,40,3,17,37,REABASTECER,6665
307,2018-07-09,República,-23.5436,-46.6434,108915,54,54,44,28,21,30,43,21,REABASTECER,6669
308,2018-05-14,Faria Lima,-23.5675,-46.6929,51195,6,6,48,28,30,34,19,20,REABASTECER,8054
309,2018-07-19,República,-23.5436,-46.6434,110635,32,32,34,39,19,37,35,24,NORMAL,6679
310,2018-07-21,República,-23.5436,-46.6434,109979,10,10,26,31,12,31,26,18,REABASTECER,6681
311,2018-05-18,Faria Lima,-23.5675,-46.6929,51583,62,62,22,17,16,15,1,5,REABASTECER,8058
312,2018-05-19,Faria Lima,-23.5675,-46.6929,51289,49,49,14,13,11,11,43,43,NORMAL,8059
313,2018-07-24,República,-23.5436,-46.6434,110614,71,71,65,22,43,20,18,10,NORMAL,6684
314,2018-08-13,República,-23.5436,-46.6434,109034,53,53,56,17,6,9,32,21,NORMAL,6703
315,2019-04-15,Higienópolis-Mackenzie,-23.5488,-46.6519,89935,73,73,20,35,37,34,15,30,REABASTECER,7665
316,2019-04-20,Higienópolis-Mackenzie,-23.5488,-46.6519,90327,16,16,60,17,16,25,37,5,NORMAL,7670
317,2018-07-07,Faria Lima,-23.5675,-46.6929,54881,29,29,8,26,6,42,30,34,REABASTECER,8107
318,2018-09-26,República,-23.5436,-46.6434,109616,75,75,42,12,25,32,39,3,NORMAL,6746
319,2018-08-08,Faria Lima,-23.5675,-46.6929,54509,73,73,48,29,39,28,27,37,NORMAL,8138
320,2018-08-14,Faria Lima,-23.5675,-46.6929,52588,13,13,14,4,13,8,43,17,REABASTECER,8144
321,2018-08-17,Faria Lima,-23.5675,-46.6929,52277,74,74,57,39,43,38,31,5,REABASTECER,8147
323,2018-10-25,República,-23.5436,-46.6434,110646,58,58,16,4,35,26,18,17,REABASTECER,6775
324,2018-10-29,República,-23.5436,-46.6434,107721,22,22,60,36,19,16,3,3,REABASTECER,6779
325,2018-09-06,Faria Lima,-23.5675,-46.6929,52806,63,63,53,23,13,43,35,6,NORMAL,8166
326,2018-09-11,Faria Lima,-23.5675,-46.6929,53004,13,13,19,9,31,23,16,24,NORMAL,8171
327,2018-11-15,República,-23.5436,-46.6434,108267,39,39,65,32,43,11,23,27,NORMAL,6795
328,2018-11-24,República,-23.5436,-46.6434,108382,33,33,65,7,6,30,22,35,REABASTECER,6804
329,2019-07-26,Higienópolis-Mackenzie,-23.5488,-46.6519,89760,31,31,24,14,7,17,40,12,NORMAL,7766
330,2018-12-08,República,-23.5436,-46.6434,107445,67,67,23,8,23,27,4,23,REABASTECER,6818
331,2018-12-11,República,-23.5436,-46.6434,109425,34,34,7,39,10,10,36,10,REABASTECER,6821
332,2018-10-15,Faria Lima,-23.5675,-46.6929,52715,24,24,40,33,33,43,2,16,REABASTECER,8205
333,2018-10-18,Faria Lima,-23.5675,-46.6929,52720,79,79,22,24,21,37,37,6,REABASTECER,8208
334,2018-12-21,República,-23.5436,-46.6434,110046,22,22,13,5,13,17,38,11,REABASTECER,6831
335,2018-12-23,República,-23.5436,-46.6434,107917,6,6,65,37,6,10,30,43,NORMAL,6833
336,2019-01-10,República,-23.5436,-46.6434,107513,17,17,26,25,27,35,2,13,NORMAL,6850
337,2019-01-13,República,-23.5436,-46.6434,110487,75,75,2,11,10,24,35,43,REABASTECER,6853
338,2019-09-24,Higienópolis-Mackenzie,-23.5488,-46.6519,90014,61,61,8,21,37,17,13,40,REABASTECER,7824
339,2018-12-21,Faria Lima,-23.5675,-46.6929,54146,79,79,41,15,25,15,37,22,NORMAL,8271
340,2019-03-06,República,-23.5436,-46.6434,109132,6,6,33,21,6,33,43,8,NORMAL,6906
341,2019-11-13,Higienópolis-Mackenzie,-23.5488,-46.6519,92338,24,24,59,6,13,4,33,16,REABASTECER,7873
342,2019-11-18,Higienópolis-Mackenzie,-23.5488,-46.6519,92722,69,69,14,34,36,31,14,41,NORMAL,7878
343,2019-03-20,República,-23.5436,-46.6434,108452,33,33,65,21,36,29,32,43,NORMAL,6920
344,2019-11-28,Higienópolis-Mackenzie,-23.5488,-46.6519,93125,54,54,18,43,36,37,20,37,NORMAL,7888
345,2019-02-18,Faria Lima,-23.5675,-46.6929,54330,48,48,23,19,8,36,28,8,NORMAL,8328
347,2019-04-20,República,-23.5436,-46.6434,110041,78,78,60,11,38,22,36,10,NORMAL,6950
349,,Faria Lima,-23.5675,-46.6929,54829,26,26,16,26,13,9,27,10,NORMAL,8339
350,2018-01-03,Faria Lima,-23.5675,-46.6929,52514,65,65,49,38,33,35,37,37,NORMAL,7923
351,2019-04-28,República,-23.5436,-46.6434,107955,86,86,65,34,19,38,2,22,REABASTECER,6958
352,2018-01-09,Faria Lima,-23.5675,-46.6929,52496,8,8,7,15,9,18,10,11,NORMAL,7929
353,2019-05-06,República,-23.5436,-46.6434,108150,1,1,6,1,33,23,8,34,REABASTECER,6966
354,2019-03-29,Faria Lima,-23.5675,-46.6929,51586,86,86,7,4,16,42,40,29,REABASTECER,8369
355,2018-02-01,Faria Lima,-23.5675,-46.6929,52476,69,69,46,10,37,6,5,18,REABASTECER,7951
356,2018-02-05,Faria Lima,-23.5675,-46.6929,52423,23,23,21,43,18,31,32,43,NORMAL,7955
357,2019-05-30,República,-23.5436,-46.6434,110831,33,33,39,13,14,18,43,25,NORMAL,6990
358,2019-04-08,Faria Lima,-23.5675,-46.6929,52490,8,8,65,12,21,9,7,33,REABASTECER,8378
359,2019-04-10,Faria Lima,-23.5675,-46.6929,53247,78,78,52,4,12,43,43,26,REABASTECER,8380
360,2019-04-11,Faria Lima,-23.5675,-46.6929,53096,67,67,44,43,8,41,37,22,NORMAL,8381
361,2019-06-08,República,-23.5436,-46.6434,107838,32,32,43,24,30,28,5,34,NORMAL,6998
362,2019-06-09,República,-23.5436,-46.6434,109910,19,19,36,20,27,27,43,31,NORMAL,6999
363,2019-04-24,Faria Lima,-23.5675,-46.6929,53525,30,30,21,3,2,40,37,17,REABASTECER,8394
364,2019-05-03,Faria Lima,-23.5675,-46.6929,54265,42,42,20,24,9,8,43,22,NORMAL,8403
365,2019-05-05,Faria Lima,-23.5675,-46.6929,54122,25,25,6,20,43,43,33,11,REABASTECER,8405
366,2019-05-07,Faria Lima,-23.5675,-46.6929,51543,8,8,55,11,36,36,27,43,NORMAL,8407
367,2019-05-11,Faria Lima,-23.5675,-46.6929,54368,60,60,26,39,24,26,10,27,REABASTECER,8411
368,2019-07-09,República,-23.5436,-46.6434,110223,70,70,17,6,35,17,8,33,NORMAL,7029
369,2018-03-19,Faria Lima,-23.5675,-46.6929,54967,86,86,50,20,25,30,32,43,NORMAL,7999
370,2019-05-27,Faria Lima,-23.5675,-46.6929,53550,78,78,45,37,37,18,37,6,NORMAL,8427
371,2019-07-19,República,-23.5436,-46.6434,107228,52,52,10,27,34,21,14,40,NORMAL,7039
372,2018-03-29,Faria Lima,-23.5675,-46.6929,53093,76,76,46,35,31,37,38,43,NORMAL,8009
373,2019-08-05,República,-23.5436,-46.6434,109918,61,61,45,1,43,18,26,12,REABASTECER,7055
374,2019-07-04,Faria Lima,-23.5675,-46.6929,53668,54,54,12,18,25,37,21,33,NORMAL,8464
375,2019-07-07,Faria Lima,-23.5675,-46.6929,52041,30,30,59,13,8,28,11,20,NORMAL,8467
376,2018-05-17,Faria Lima,-23.5675,-46.6929,54253,71,71,26,18,21,20,7,11,NORMAL,8057
377,2018-05-22,Faria Lima,-23.5675,-46.6929,54408,17,17,56,43,1,38,34,30,REABASTECER,8062
378,2018-05-24,Faria Lima,-23.5675,-46.6929,52255,86,86,42,31,41,38,28,25,NORMAL,8064
379,2018-05-26,Faria Lima,-23.5675,-46.6929,54292,72,72,29,26,32,32,20,20,NORMAL,8066
380,2019-08-08,Faria Lima,-23.5675,-46.6929,54310,67,67,56,43,5,11,24,17,NORMAL,8498
381,2019-08-15,Faria Lima,-23.5675,-46.6929,51343,6,6,12,13,12,25,41,32,NORMAL,8505
382,2018-06-17,Faria Lima,-23.5675,-46.6929,54830,37,37,14,40,43,8,21,23,NORMAL,8087
383,2018-06-18,Faria Lima,-23.5675,-46.6929,53095,29,29,9,36,40,2,18,17,REABASTECER,8088
384,2019-10-09,República,-23.5436,-46.6434,107112,50,50,5,20,40,34,33,43,REABASTECER,7119
385,2018-06-26,Faria Lima,-23.5675,-46.6929,51216,46,46,15,15,5,30,30,29,REABASTECER,8096
386,2019-09-18,Faria Lima,-23.5675,-46.6929,53267,27,27,60,42,15,39,38,26,NORMAL,8538
387,2019-09-24,Faria Lima,-23.5675,-46.6929,54504,53,53,21,21,39,16,17,6,NORMAL,8544
388,2018-07-25,Faria Lima,-23.5675,-46.6929,53096,33,33,9,28,9,27,33,43,REABASTECER,8125
389,2019-10-01,Faria Lima,-23.5675,-46.6929,53864,79,79,38,40,11,43,31,15,NORMAL,8551
390,2019-11-21,República,-23.5436,-46.6434,107815,86,86,47,22,15,8,5,34,NORMAL,7161
391,2019-10-26,Faria Lima,-23.5675,-46.6929,51445,20,20,1,37,41,15,17,37,REABASTECER,8576
392,2019-12-09,República,-23.5436,-46.6434,107584,5,5,42,8,31,35,16,10,NORMAL,7179
393,2019-12-20,República,-23.5436,-46.6434,110917,69,69,26,21,35,5,19,8,REABASTECER,7190
395,2019-11-28,Faria Lima,-23.5675,-46.6929,51254,86,86,49,26,33,35,7,43,NORMAL,8608
396,2018-01-10,Higienópolis-Mackenzie,-23.5488,-46.6519,92227,86,86,65,18,2,18,9,6,REABASTECER,7210
397,2018-10-08,Faria Lima,-23.5675,-46.6929,54162,11,11,28,13,21,21,29,43,REABASTECER,8198
398,2018-10-29,Faria Lima,-23.5675,-46.6929,52662,66,66,5,42,20,7,37,5,REABASTECER,8219
400,2018-01-05,Pinheiros,-23.5664,-46.703,77026,47,47,34,34,28,29,25,28,NORMAL,8645
401,2018-02-08,Higienópolis-Mackenzie,-23.5488,-46.6519,93174,61,61,65,14,25,38,19,11,NORMAL,7238
402,2018-02-14,Higienópolis-Mackenzie,-23.5488,-46.6519,92862,86,86,20,35,4,18,40,30,REABASTECER,7244
403,2018-11-22,Faria Lima,-23.5675,-46.6929,53433,11,11,49,11,11,14,34,4,NORMAL,8242
404,2018-01-23,Pinheiros,-23.5664,-46.703,79270,29,29,43,14,4,30,31,13,NORMAL,8663
405,2018-01-24,Pinheiros,-23.5664,-46.703,79107,20,20,38,12,43,30,27,8,NORMAL,8664
406,2018-01-27,Pinheiros,-23.5664,-46.703,78674,75,75,13,43,28,23,18,38,NORMAL,8667
407,2018-11-28,Faria Lima,-23.5675,-46.6929,51978,40,40,9,39,29,43,6,26,REABASTECER,8248
408,2018-12-18,Faria Lima,-23.5675,-46.6929,52923,18,18,65,20,38,29,10,28,NORMAL,8268
409,2018-12-23,Faria Lima,-23.5675,-46.6929,52061,61,61,30,9,18,11,29,14,NORMAL,8273
410,2018-04-04,Higienópolis-Mackenzie,-23.5488,-46.6519,93304,14,14,18,22,21,10,6,1,REABASTECER,7294
411,2018-03-08,Pinheiros,-23.5664,-46.703,77974,20,20,60,43,39,18,23,5,NORMAL,8708
412,2019-01-14,Faria Lima,-23.5675,-46.6929,52002,31,31,7,9,19,34,34,16,REABASTECER,8294
413,2019-01-17,Faria Lima,-23.5675,-46.6929,52181,7,7,50,41,7,27,24,5,REABASTECER,8297
414,2018-04-30,Higienópolis-Mackenzie,-23.5488,-46.6519,91638,11,11,47,43,36,25,11,27,REABASTECER,7320
415,2018-04-01,Pinheiros,-23.5664,-46.703,79803,57,57,39,16,28,35,14,4,NORMAL,8731
416,2019-02-03,Faria Lima,-23.5675,-46.6929,51915,27,27,5,35,25,25,43,31,NORMAL,8313
417,2018-04-14,Pinheiros,-23.5664,-46.703,78285,19,19,65,43,19,5,3,32,NORMAL,8744
419,2019-02-25,Faria Lima,-23.5675,-46.6929,51453,66,66,39,41,28,24,43,27,NORMAL,8335
420,2018-06-03,Higienópolis-Mackenzie,-23.5488,-46.6519,89617,31,31,55,20,27,39,12,18,NORMAL,7353
421,2019-03-15,Faria Lima,-23.5675,-46.6929,52666,46,46,42,12,33,37,9,43,NORMAL,8355
422,2018-05-24,Pinheiros,-23.5664,-46.703,79661,57,57,65,13,16,12,19,6,NORMAL,8784
423,2018-05-25,Pinheiros,-23.5664,-46.703,76975,45,45,59,11,11,11,14,43,NORMAL,8785
424,2018-05-27,Pinheiros,-23.5664,-46.703,78991,25,25,47,6,43,5,9,36,REABASTECER,8787
425,2018-06-14,Higienópolis-Mackenzie,-23.5488,-46.6519,92210,4,4,42,28,23,7,15,25,REABASTECER,7364
426,2018-06-16,Higienópolis-Mackenzie,-23.5488,-46.6519,92768,76,76,30,22,11,43,9,14,NORMAL,7366
427,2018-06-06,Pinheiros,-23.5664,-46.703,76819,38,38,49,17,12,25,15,41,NORMAL,8796
428,2019-04-13,Faria Lima,-23.5675,-46.6929,51979,47,47,33,41,43,34,32,17,NORMAL,8383
429,2018-07-08,Higienópolis-Mackenzie,-23.5488,-46.6519,91999,33,33,17,27,14,11,13,10,NORMAL,7388
430,2019-04-25,Faria Lima,-23.5675,-46.6929,51444,21,21,12,43,43,37,34,12,NORMAL,8395
431,2018-07-03,Pinheiros,-23.5664,-46.703,76375,35,35,65,42,38,33,43,22,NORMAL,8823
432,2018-07-08,Pinheiros,-23.5664,-46.703,76651,75,75,38,21,22,18,20,3,NORMAL,8828
433,2018-07-11,Pinheiros,-23.5664,-46.703,76017,41,41,19,9,15,9,10,33,NORMAL,8831
434,2018-08-04,Higienópolis-Mackenzie,-23.5488,-46.6519,91660,19,19,46,2,38,26,40,31,NORMAL,7414
436,2018-08-23,Higienópolis-Mackenzie,-23.5488,-46.6519,89656,6,6,47,34,7,43,11,43,REABASTECER,7433
437,2018-08-13,Pinheiros,-23.5664,-46.703,77377,57,57,7,2,16,34,12,32,NORMAL,8863
438,2019-06-16,Faria Lima,-23.5675,-46.6929,51713,51,51,31,25,17,7,5,18,NORMAL,8446
439,2018-09-03,Higienópolis-Mackenzie,-23.5488,-46.6519,90156,3,3,44,8,13,19,18,43,NORMAL,7443
440,2019-06-26,Faria Lima,-23.5675,-46.6929,51992,50,50,18,43,18,15,6,19,REABASTECER,8456
441,2018-09-04,Pinheiros,-23.5664,-46.703,77699,36,36,65,16,13,21,20,32,NORMAL,8884
442,2018-09-06,Pinheiros,-23.5664,-46.703,78167,12,12,54,10,2,12,12,23,NORMAL,8886
443,2018-09-28,Higienópolis-Mackenzie,-23.5488,-46.6519,91385,10,10,60,9,40,5,43,31,REABASTECER,7468
444,2018-09-18,Pinheiros,-23.5664,-46.703,76272,61,61,42,18,5,8,8,15,NORMAL,8898
445,2018-10-07,Higienópolis-Mackenzie,-23.5488,-46.6519,92782,86,86,60,27,6,21,6,40,REABASTECER,7477
446,2018-10-14,Higienópolis-Mackenzie,-23.5488,-46.6519,91875,15,15,8,43,25,34,18,14,REABASTECER,7484
447,2019-08-07,Faria Lima,-23.5675,-46.6929,54062,78,78,65,3,9,15,28,22,NORMAL,8497
448,2018-10-13,Pinheiros,-23.5664,-46.703,79887,73,73,65,19,8,6,4,16,REABASTECER,8923
449,2018-10-14,Pinheiros,-23.5664,-46.703,78505,66,66,58,14,5,43,43,14,NORMAL,8924
450,2018-12-16,Higienópolis-Mackenzie,-23.5488,-46.6519,91447,35,35,44,36,13,21,24,39,NORMAL,7546
451,2018-12-06,Pinheiros,-23.5664,-46.703,76998,79,79,10,15,5,31,23,1,NORMAL,8976
452,2019-10-13,Faria Lima,-23.5675,-46.6929,51941,45,45,26,43,1,43,21,11,REABASTECER,8563
453,2018-12-20,Pinheiros,-23.5664,-46.703,78616,16,16,42,20,36,43,16,28,NORMAL,8990
454,2019-10-19,Faria Lima,-23.5675,-46.6929,53381,79,79,50,19,25,26,43,25,NORMAL,8569
456,2019-01-11,Higienópolis-Mackenzie,-23.5488,-46.6519,91943,63,63,65,30,41,27,10,17,NORMAL,7571
457,2019-11-03,Faria Lima,-23.5675,-46.6929,53930,44,44,24,21,12,33,33,15,NORMAL,8583
458,2019-11-06,Faria Lima,-23.5675,-46.6929,51564,14,14,6,18,43,22,22,5,REABASTECER,8586
459,2019-01-15,Pinheiros,-23.5664,-46.703,76840,16,16,18,33,28,23,8,6,NORMAL,9015
460,2019-01-22,Pinheiros,-23.5664,-46.703,79038,38,38,33,8,41,3,21,18,NORMAL,9022
461,2019-02-04,Higienópolis-Mackenzie,-23.5488,-46.6519,91350,76,76,46,31,16,43,38,16,NORMAL,7594
462,2019-02-08,Pinheiros,-23.5664,-46.703,76833,57,57,38,29,13,33,43,40,NORMAL,9038
463,2019-02-12,Pinheiros,-23.5664,-46.703,76454,16,16,18,18,39,23,27,25,NORMAL,9042
464,2019-02-13,Pinheiros,-23.5664,-46.703,76852,9,9,10,18,35,19,25,19,NORMAL,9043
465,2019-12-15,Faria Lima,-23.5675,-46.6929,51274,86,86,56,20,9,27,32,19,NORMAL,8625
466,2019-02-27,Pinheiros,-23.5664,-46.703,79178,56,56,53,14,14,16,15,8,NORMAL,9057
467,2019-03-12,Higienópolis-Mackenzie,-23.5488,-46.6519,91016,66,66,53,39,33,43,23,43,NORMAL,7632
468,2019-03-16,Higienópolis-Mackenzie,-23.5488,-46.6519,91944,26,26,31,22,15,29,10,22,NORMAL,7636
469,2019-03-22,Higienópolis-Mackenzie,-23.5488,-46.6519,92644,52,52,55,7,39,11,29,38,NORMAL,7642
470,2018-01-18,Pinheiros,-23.5664,-46.703,77669,86,86,12,39,25,43,9,31,NORMAL,8658
471,2019-03-28,Pinheiros,-23.5664,-46.703,78581,21,21,27,37,12,37,17,25,NORMAL,9088
472,2018-01-25,Pinheiros,-23.5664,-46.703,77770,10,10,31,8,37,28,25,4,REABASTECER,8665
473,2018-02-03,Pinheiros,-23.5664,-46.703,79951,14,14,44,31,4,43,33,18,NORMAL,8673
474,2019-04-27,Higienópolis-Mackenzie,-23.5488,-46.6519,93054,34,34,12,37,29,2,14,14,REABASTECER,7677
475,2018-02-18,Pinheiros,-23.5664,-46.703,78719,43,43,11,27,37,38,16,3,REABASTECER,8688
476,2018-02-19,Pinheiros,-23.5664,-46.703,77994,32,32,5,25,32,34,14,43,REABASTECER,8689
477,,Pinheiros,-23.5664,-46.703,79001,16,16,57,35,26,43,11,43,NORMAL,8699
478,2019-05-22,Higienópolis-Mackenzie,-23.5488,-46.6519,91325,54,54,39,43,9,7,11,36,NORMAL,7702
479,2019-06-04,Higienópolis-Mackenzie,-23.5488,-46.6519,91104,23,23,12,17,38,4,4,33,NORMAL,7714
480,2019-06-01,Pinheiros,-23.5664,-46.703,76253,75,75,34,23,32,24,29,22,NORMAL,9151
481,2019-06-02,Pinheiros,-23.5664,-46.703,79241,65,65,29,22,29,20,23,17,NORMAL,9152
482,2019-06-03,Pinheiros,-23.5664,-46.703,77345,52,52,25,18,25,20,21,15,NORMAL,9153
483,2018-04-09,Pinheiros,-23.5664,-46.703,78836,66,66,43,24,43,19,26,10,NORMAL,8739
484,2019-06-23,Higienópolis-Mackenzie,-23.5488,-46.6519,91472,11,11,15,8,6,27,8,37,REABASTECER,7733
485,2019-06-29,Pinheiros,-23.5664,-46.703,79584,64,64,37,28,43,6,4,43,NORMAL,9179
486,2019-07-04,Higienópolis-Mackenzie,-23.5488,-46.6519,92852,77,77,65,12,43,35,43,43,NORMAL,7744
487,2019-07-02,Pinheiros,-23.5664,-46.703,76545,32,32,13,16,27,33,36,33,NORMAL,9182
488,2018-04-28,Pinheiros,-23.5664,-46.703,79602,54,54,41,37,43,11,34,25,NORMAL,8758
489,2019-07-09,Pinheiros,-23.5664,-46.703,76762,46,46,32,38,37,43,9,5,NORMAL,9189
490,2019-07-17,Pinheiros,-23.5664,-46.703,77383,51,51,48,43,3,22,16,16,REABASTECER,9197
491,2018-05-17,Pinheiros,-23.5664,-46.703,79192,42,42,51,27,43,40,40,39,NORMAL,8777
492,2019-07-28,Higienópolis-Mackenzie,-23.5488,-46.6519,93428,10,10,11,9,43,12,30,7,NORMAL,7768
493,2019-07-29,Higienópolis-Mackenzie,-23.5488,-46.6519,90296,86,86,6,7,37,8,24,4,NORMAL,7769
494,2018-05-22,Pinheiros,-23.5664,-46.703,77249,76,76,11,18,21,21,26,16,NORMAL,8782
495,2018-06-01,Pinheiros,-23.5664,-46.703,79383,78,78,14,37,33,37,36,15,NORMAL,8791
496,2019-08-15,Higienópolis-Mackenzie,-23.5488,-46.6519,93148,12,12,34,13,11,8,41,25,REABASTECER,7785
497,2019-08-18,Pinheiros,-23.5664,-46.703,76802,26,26,19,26,15,36,25,26,NORMAL,9228
498,2019-08-23,Higienópolis-Mackenzie,-23.5488,-46.6519,92235,15,15,44,31,20,23,8,35,NORMAL,7793
499,2018-06-16,Pinheiros,-23.5664,-46.703,76791,29,29,48,17,19,43,24,6,NORMAL,8806
500,2019-08-28,Higienópolis-Mackenzie,-23.5488,-46.6519,90725,57,57,4,18,43,43,31,15,REABASTECER,7798
501,2019-09-04,Higienópolis-Mackenzie,-23.5488,-46.6519,89912,74,74,25,43,20,27,5,37,REABASTECER,7804
502,2019-09-02,Pinheiros,-23.5664,-46.703,79046,71,71,58,23,39,34,13,9,NORMAL,9242
503,2019-09-05,Pinheiros,-23.5664,-46.703,77534,47,47,38,11,29,22,3,43,NORMAL,9245
504,2019-09-06,Pinheiros,-23.5664,-46.703,77115,34,34,29,7,24,17,43,39,NORMAL,9246
